username,is_present
sdy1h0_28663,1
fuzzy_tiger_39173,1
fake1465_4681,0
yixnci_47060,1
fake1467_5360,0
fake1468_1181,0
sredmq_7623,1
fake1470_7851,0
x4kt2r_94722,1
fake1472_2534,0
fake1473_1815,0
fake1474_4113,0
fake1475_4931,0
t01yt1_77651,1
fake1477_7522,0
fake1478_7467,0
bright_tiger_87426,1
swift_llama_41976,1
brave_panda_26203,1
4jt85x_43397,1
mighty_lynx_78375,1
lucky_dragon_91702,1
fake1485_4469,0
user61020,1
fake1487_6233,0
fake1488_9296,0
fake1489_8004,0
fake1490_7397,0
ssx1co_23239,1
user78474,1
fake1493_4842,0
silent_koala_23657,1
fake1495_4348,0
fake1496_8343,0
fake1497_8788,0
fake1498_9341,0
xz6k95_20913,1
user34544,1
user93216,1
user67305,1
x99srn_42359,1
fake1504_1245,0
8nfo4h_97946,1
veyt0s_38811,1
fake1507_8886,0
fake1508_8909,0
swift_lynx_56032,1
user78406,1
user73139,1
sut8i9_54545,1
user66353,1
mighty_koala_10671,1
user80514,1
user99896,1
fake1517_1074,0
fake1518_3565,0
user82118,1
user30975,1
fake1521_4045,0
bright_koala_106,1
clever_tiger_53764,1
fake1524_1835,0
fuzzy_llama_21117,1
brave_otter_13259,1
fake1527_3973,0
fuzzy_falcon_59413,1
fake1529_2967,0
fake1530_6183,0
user32702,1
ywtew4_78621,1
user36477,1
fake1534_8897,0
fake1535_1212,0
user72886,1
fake1537_9210,0
user4950,1
fake1539_7082,0
fake1540_6844,0
mighty_tiger_32839,1
user28566,1
tnc4ng_37235,1
fake1544_7533,0
fake1545_5396,0
s3lt8y_69972,1
fake1547_2983,0
0bmk98_2190,1
fake1549_3924,0
fake1550_3128,0
user38472,1
user4095,1
fake1553_5386,0
fake1554_1028,0
fake1555_9069,0
user9638,1
mighty_otter_59727,1
wnuhwj_36393,1
fake1559_9534,0
fake1560_7795,0
fake1561_2282,0
fake1562_8284,0
12b5g1_89336,1
fake1564_9732,0
fake1565_5525,0
clever_koala_45804,1
fake1567_3402,0
user79097,1
user28703,1
fake1570_1701,0
fake1571_9816,0
fake1572_5368,0
fake1573_9626,0
v9bxr7_13716,1
fake1575_3200,0
user26868,1
user55650,1
fake1578_8535,0
fake1579_3362,0
fake1580_5869,0
user19731,1
lucky_panda_79966,1
fake1583_5825,0
fake1584_6869,0
lucky_tiger_12614,1
fake1586_2178,0
silent_llama_41337,1
fake1588_4601,0
user18626,1
lucky_panda_11998,1
user75425,1
brave_tiger_5955,1
fake1593_5372,0
fake1594_9505,0
fake1595_5967,0
bright_panda_9114,1
fake1597_2955,0
user69825,1
fake1599_2774,0
fake1600_8410,0
fake1601_7273,0
fake1602_8996,0
fake1603_9477,0
8yun2u_54200,1
fake1605_3247,0
fake1606_3171,0
fake1607_4088,0
user28372,1
fake1609_9562,0
user16079,1
fuzzy_dragon_36853,1
fake1612_6389,0
fake1613_7539,0
fake1614_3865,0
fake1615_3504,0
fake1616_7012,0
fake1617_6450,0
fake1618_2390,0
user65433,1
lucky_falcon_31830,1
zx7jrc_87906,1
fake1622_9711,0
fake1623_4707,0
user43128,1
w4hgv9_47767,1
user98802,1
fake1627_5321,0
fake1628_9297,0
fake1629_1467,0
user96101,1
fake1631_8005,0
fake1632_6250,0
fake1633_2158,0
user6240,1
silent_koala_84201,1
fake1636_4647,0
brave_llama_98555,1
fake1638_4679,0
fake1639_2148,0
fake1640_6814,0
yafo0r_22297,1
user22147,1
fake1643_7622,0
x3apbi_51535,1
vr6ya7_89095,1
fake1646_5835,0
fake1647_2092,0
fake1648_3467,0
fake1649_7268,0
user13356,1
fake1651_2353,0
user5821,1
fake1653_1194,0
fake1654_4516,0
clever_panda_28380,1
fake1656_8613,0
fake1657_7492,0
user56991,1
silent_llama_14777,1
fake1660_1779,0
fake1661_3501,0
clever_llama_88828,1
fake1663_3473,0
fake1664_9880,0
silent_koala_79785,1
fake1666_1618,0
fake1667_8032,0
w2xstb_18838,1
fake1669_6195,0
fake1670_7535,0
clever_tiger_16964,1
user84693,1
clever_koala_33708,1
1bgqha_14338,1
fake1675_9100,0
fake1676_2923,0
fuzzy_dragon_84789,1
zw32xd_53794,1
mighty_panda_32479,1
fake1680_9516,0
fake1681_2580,0
fake1682_5917,0
fake1683_6400,0
4dm05g_68489,1
fake1685_5579,0
user84523,1
user87063,1
fake1688_3705,0
fake1689_2978,0
uq5089_37609,1
1cn7ei_69222,1
fake1692_2584,0
v7xp7m_65126,1
fake1694_5051,0
silent_otter_94921,1
fake1696_4534,0
fake1697_6160,0
fake1698_5767,0
swift_llama_99320,1
fake1700_3853,0
fake1701_9323,0
user36359,1
xyagum_73374,1
vt4gld_58072,1
fake1705_6844,0
fake1706_8197,0
synal2_88898,1
fake1708_7398,0
user84349,1
fake1710_1092,0
fake1711_9668,0
vh3rn1_44694,1
swift_tiger_63680,1
fake1714_4965,0
fake1715_1269,0
fake1716_5662,0
lucky_tiger_16966,1
fake1718_9689,0
fake1719_5897,0
fake1720_8327,0
fake1721_8467,0
xs63q6_60965,1
fake1723_2396,0
user6754,1
user7097,1
bright_koala_16554,1
fake1727_1683,0
6ojuak_41307,1
user65860,1
fake1730_8896,0
fake1731_5652,0
1ps5mq_39657,1
user57550,1
fake1734_8263,0
yvadlr_16336,1
wroo32_2005,1
75z676_17883,1
fake1738_7725,0
fake1739_2603,0
fake1740_5703,0
fake1741_9666,0
user86816,1
mighty_tiger_16967,1
fake1744_2341,0
fake1745_8428,0
uox83u_15190,1
fake1747_5316,0
fake1748_4840,0
6m1bw4_56446,1
fuzzy_panda_80541,1
fake1751_3666,0
fake1752_4445,0
user92193,1
user89224,1
fake1755_9186,0
fake1756_4866,0
0w7tdi_63098,1
tlblle_56324,1
04vcnf_80216,1
user81764,1
5uf9sh_73947,1
fake1762_6285,0
7n7yle_47626,1
silent_dragon_98929,1
fake1765_5398,0
mighty_otter_88207,1
bright_koala_34666,1
user90520,1
user27177,1
w8ippn_89072,1
user64418,1
fake1772_9667,0
fake1773_1745,0
fake1774_9349,0
user62905,1
user87456,1
bright_lynx_98850,1
8vf1of_53767,1
fake1779_2655,0
user3273,1
w4dvj5_16069,1
mighty_dragon_41527,1
fuzzy_panda_36957,1
fake1784_7340,0
lucky_panda_40478,1
user98583,1
user39928,1
fake1788_9101,0
user78316,1
fake1790_5608,0
2yxeto_83285,1
fake1792_5810,0
bright_falcon_94354,1
fake1794_3504,0
fake1795_6153,0
fake1796_8991,0
06d9y1_29912,1
54g56c_35140,1
fake1799_2673,0
user70025,1
5c7vpt_81121,1
fake1802_3705,0
user35707,1
user68405,1
fake1805_7822,0
fake1806_8278,0
lucky_dragon_21558,1
fake1808_3300,0
fake1809_5082,0
fake1810_2975,0
silent_panda_23513,1
fake1812_8269,0
fake1813_1859,0
fake1814_7528,0
fake1815_2405,0
swift_lynx_77792,1
fake1817_8448,0
user80845,1
fuzzy_dragon_57013,1
swift_koala_25704,1
2dl3me_96951,1
fake1822_3698,0
fuzzy_tiger_92869,1
brave_lynx_80931,1
lucky_otter_48526,1
fake1826_8203,0
swift_tiger_10560,1
lucky_dragon_374,1
fake1829_5932,0
clever_koala_92140,1
yqfu94_70510,1
fake1832_1173,0
fake1833_8611,0
fuzzy_dragon_52277,1
fuzzy_falcon_59029,1
bright_dragon_37362,1
fake1837_4975,0
fake1838_4593,0
0n78jc_78751,1
user15295,1
fuzzy_dragon_39861,1
fake1842_4639,0
sti6wr_119,1
lucky_falcon_65814,1
fake1845_5224,0
fake1846_3860,0
user69048,1
fuzzy_llama_14013,1
fake1849_5815,0
fake1850_6434,0
user83728,1
fake1852_2762,0
user31995,1
fake1854_1001,0
mighty_panda_14047,1
fuzzy_otter_56077,1
fake1857_1012,0
fake1858_2176,0
user57880,1
z97zdx_47383,1
fake1861_8449,0
fake1862_8334,0
fake1863_9140,0
user82266,1
fake1865_8108,0
xrkucp_48563,1
y1dxau_4551,1
fuzzy_dragon_86197,1
user82990,1
zckuko_72094,1
fake1871_8476,0
lucky_dragon_80822,1
fake1873_1776,0
fake1874_7353,0
clever_llama_73596,1
fake1876_5940,0
fake1877_6462,0
fake1878_9417,0
user99503,1
fake1880_4203,0
fake1881_6369,0
fake1882_1784,0
zgroy5_73595,1
fake1884_1179,0
fake1885_8916,0
fake1886_8352,0
fake1887_5522,0
lucky_tiger_50374,1
clever_panda_82844,1
fake1890_1985,0
80mdzp_2534,1
fake1892_4331,0
fake1893_3896,0
fake1894_3125,0
fuzzy_tiger_73605,1
clever_koala_14188,1
user67778,1
fake1898_9011,0
fuzzy_llama_14077,1
user68422,1
fake1901_5193,0
lucky_llama_2110,1
swift_koala_29544,1
bright_tiger_10306,1
fake1905_3439,0
lucky_llama_89534,1
clever_koala_10028,1
user53027,1
fake1909_4111,0
bright_lynx_11106,1
xcguqj_88997,1
fake1912_5112,0
xz75he_94084,1
brave_falcon_10387,1
2cvu7v_34940,1
user3024,1
fake1917_7008,0
user71967,1
fake1919_3476,0
9chrhv_35163,1
fake1921_4404,0
fake1922_6981,0
fake1923_2260,0
user25369,1
s0zql1_99831,1
fake1926_3568,0
fake1927_2033,0
fake1928_8567,0
swift_panda_29080,1
lucky_lynx_87526,1
fake1931_7334,0
fake1932_1695,0
fake1933_2663,0
user82725,1
fake1935_7059,0
fake1936_7983,0
fake1937_1992,0
bright_panda_7834,1
82fetx_82157,1
fake1940_5844,0
fake1941_3724,0
fake1942_5784,0
user32257,1
8h3xp2_82900,1
fake1945_7197,0
fake1946_6399,0
fake1947_3586,0
fake1948_1562,0
fake1949_3228,0
fake1950_9932,0
fake1951_9930,0
fake1952_5277,0
fake1953_6579,0
wtw5y9_11227,1
ze0as8_50050,1
fake1956_7925,0
fake1957_9019,0
0ukkug_99585,1
mighty_llama_42751,1
fake1960_5420,0
fake1961_6416,0
fake1962_9402,0
zvawuo_5478,1
clever_otter_60748,1
mighty_lynx_61735,1
fake1966_2057,0
w0te8h_57957,1
brave_tiger_75907,1
fake1969_9371,0
fake1970_2419,0
fake1971_4936,0
user72733,1
fake1973_5962,0
user40847,1
user77740,1
wxyur7_21820,1
user58374,1
user6880,1
y35jit_19117,1
fake1980_9478,0
lucky_tiger_90118,1
fake1982_3445,0
fake1983_2382,0
fake1984_3339,0
fake1985_7046,0
user49041,1
fake1987_3485,0
fake1988_6040,0
swift_koala_98856,1
fake1990_3315,0
02qser_17870,1
fake1992_9170,0
user92794,1
fake1994_3434,0
bright_tiger_50754,1
fake1996_6617,0
fake1997_9775,0
fake1998_1940,0
fake1999_7255,0
fake2000_7683,0
fake2001_5481,0
sx5x58_14721,1
fake2003_6714,0
fake2004_1386,0
user93930,1
fake2006_6285,0
fake2007_4644,0
clever_panda_68380,1
fake2009_5784,0
y3f05n_17700,1
fake2011_9020,0
fake2012_4487,0
tfx89t_45575,1
user44581,1
mighty_lynx_92583,1
y85n09_74496,1
fuzzy_llama_48829,1
fake2018_3058,0
fake2019_9821,0
xzgxb0_50706,1
0q3tpz_14638,1
fake2022_4289,0
fake2023_4386,0
fake2024_1402,0
brave_tiger_33603,1
fake2026_7033,0
soxklv_38585,1
user57649,1
fake2029_6560,0
clever_llama_63420,1
user47750,1
fake2032_3532,0
brave_panda_475,1
user6873,1
fake2035_8101,0
fake2036_1414,0
fake2037_9005,0
7pw48o_7728,1
fake2039_4823,0
swift_koala_31016,1
fake2041_9019,0
fake2042_7141,0
fake2043_2635,0
fake2044_2029,0
fake2045_4735,0
fake2046_3395,0
fuzzy_koala_12845,1
user58306,1
silent_dragon_81457,1
user58079,1
user78381,1
user7529,1
fake2053_3555,0
fake2054_8848,0
clever_tiger_59460,1
fake2056_6908,0
fake2057_2629,0
yuu9oq_90739,1
bright_tiger_26242,1
fake2060_9937,0
fake2061_1163,0
34kdi3_80840,1
brave_koala_50347,1
bright_dragon_31090,1
user75574,1
fake2066_4603,0
user38922,1
fake2068_3945,0
user98766,1
user14646,1
user31424,1
fake2072_5430,0
fake2073_3514,0
fake2074_7889,0
8tt0k7_67151,1
fake2076_6320,0
fake2077_1239,0
w9p5xs_55541,1
fake2079_3825,0
fake2080_4465,0
fake2081_2132,0
user12543,1
unnkmv_75905,1
fake2084_1223,0
fake2085_2947,0
fake2086_3794,0
fake2087_7550,0
fake2088_9064,0
fake2089_6679,0
fake2090_6508,0
sv5l0w_61688,1
fuzzy_falcon_24469,1
swift_lynx_89056,1
user28785,1
fake2095_7305,0
fake2096_6304,0
swift_koala_84072,1
fake2098_9475,0
fake2099_5485,0
fake2100_5282,0
fake2101_6225,0
fake2102_4686,0
fake2103_2676,0
fake2104_9838,0
fake2105_1755,0
user78555,1
xg6vaf_60568,1
fake2108_5677,0
bright_tiger_11714,1
fake2110_3684,0
2fw3cf_18493,1
fuzzy_dragon_47285,1
fake2113_2195,0
brave_lynx_32995,1
lucky_tiger_26246,1
clever_panda_22492,1
user13075,1
fake2118_9929,0
user72735,1
yuigd3_35718,1
u6x6a4_41410,1
fake2122_4075,0
fake2123_6522,0
fake2124_2895,0
user30896,1
user50071,1
brave_falcon_18451,1
fake2128_9839,0
mighty_koala_81391,1
fake2130_6114,0
tpxaol_49421,1
fake2132_5846,0
brave_koala_37931,1
lucky_dragon_53622,1
user60772,1
user53876,1
user40790,1
user77996,1
fake2139_7907,0
fake2140_7884,0
swift_llama_71736,1
t15nge_83660,1
silent_falcon_49809,1
user4098,1
fake2145_4582,0
brave_panda_16155,1
user38678,1
t9jat4_62463,1
fake2149_8635,0
fake2150_1911,0
clever_otter_23756,1
bright_otter_7050,1
fake2153_7327,0
fake2154_2370,0
fake2155_1628,0
fake2156_7558,0
fake2157_1906,0
fuzzy_lynx_98981,1
39r2yv_483,1
user45216,1
fake2161_4204,0
fake2162_6514,0
brave_koala_13931,1
fake2164_3855,0
fake2165_1665,0
fake2166_4250,0
swift_panda_38680,1
silent_falcon_88913,1
fake2169_6568,0
brave_panda_53979,1
xtpitg_52870,1
user93688,1
fake2173_8099,0
bright_panda_67930,1
fake2175_6826,0
brave_tiger_8835,1
brave_tiger_20163,1
user99861,1
fake2179_7766,0
fake2180_8982,0
6j7nzt_17575,1
zsb96m_40398,1
bright_panda_87450,1
fake2184_6781,0
user55677,1
user30074,1
mighty_dragon_61751,1
z3yse3_33087,1
mighty_dragon_47415,1
fake2190_9166,0
85ocvp_39705,1
mighty_falcon_72599,1
t3mkyp_14071,1
fake2194_9582,0
clever_lynx_29348,1
user75042,1
user84400,1
brave_otter_24395,1
user59481,1
fake2200_4500,0
tkmq3t_42124,1
user17500,1
user51573,1
fake2204_4848,0
fake2205_4321,0
fake2206_7649,0
fake2207_8780,0
6axhyi_29155,1
fake2209_5232,0
user77031,1
fake2211_7389,0
fake2212_7318,0
silent_otter_44233,1
fake2214_8050,0
fake2215_1763,0
fake2216_8662,0
fake2217_3396,0
silent_lynx_4577,1
fake2219_4141,0
7jav6w_63697,1
user4311,1
user86682,1
swift_panda_14424,1
vzky83_60576,1
fake2225_9907,0
user24811,1
mighty_falcon_3927,1
user97698,1
user90791,1
clever_panda_10076,1
user79705,1
y5xms0_62253,1
fake2233_7165,0
fake2234_9080,0
fake2235_5038,0
fake2236_8459,0
fake2237_8332,0
clever_lynx_83876,1
fake2239_6364,0
user52471,1
fake2241_7617,0
fake2242_1736,0
54wi1o_27706,1
user8751,1
fake2245_2533,0
fake2246_3678,0
fake2247_9084,0
fake2248_7568,0
fake2249_9750,0
fake2250_6382,0
fake2251_1789,0
user46931,1
fake2253_6669,0
user56136,1
user46608,1
user56281,1
wfxnu2_95223,1
fake2258_3675,0
mighty_lynx_71655,1
fake2260_6537,0
fake2261_3550,0
fuzzy_tiger_98181,1
user77855,1
user86477,1
xuee9r_40469,1
user94044,1
9clroz_98108,1
mighty_dragon_22967,1
vlj062_91537,1
fake2270_9895,0
fake2271_7949,0
fake2272_4113,0
fake2273_6120,0
silent_tiger_6273,1
xljsh7_46412,1
3vy111_51895,1
fake2277_3349,0
fake2278_1157,0
fake2279_7713,0
bright_koala_63338,1
fake2281_7753,0
user39575,1
user79604,1
fake2284_2335,0
fake2285_2501,0
fake2286_1181,0
fake2287_4368,0
bright_panda_18906,1
user59295,1
lucky_panda_28638,1
9pr8cu_56011,1
fake2292_3308,0
fake2293_2335,0
fuzzy_dragon_60405,1
fake2295_9383,0
clever_koala_15404,1
fake2297_8397,0
8idgmq_24103,1
user22166,1
fake2300_5561,0
1zltyp_14246,1
u7rtwu_5407,1
fake2303_6158,0
fake2304_6997,0
fake2305_9392,0
fuzzy_falcon_49557,1
user52519,1
user19368,1
silent_panda_60953,1
yn560z_53587,1
swift_dragon_30320,1
vs8zo4_82560,1
sfnj4i_65961,1
yfhyfr_37976,1
fake2315_3131,0
fake2316_4610,0
silent_llama_33657,1
fake2318_9566,0
user18107,1
fake2320_6483,0
fake2321_4527,0
9w47t7_29525,1
fake2323_6645,0
fake2324_9490,0
fake2325_9042,0
fake2326_8730,0
mighty_falcon_83735,1
fake2328_1328,0
user58315,1
user92765,1
fake2331_1789,0
mighty_koala_30063,1
fake2333_3559,0
fake2334_3626,0
fake2335_3511,0
fake2336_6469,0
fake2337_6219,0
user52285,1
fake2339_1944,0
fake2340_1424,0
fake2341_3519,0
fake2342_2386,0
fake2343_9436,0
bright_llama_2042,1
fake2345_8322,0
fake2346_1325,0
fake2347_5264,0
fake2348_6470,0
fake2349_4651,0
vbo407_69709,1
6744on_94270,1
user73513,1
fake2353_6226,0
user54093,1
1hukcp_32973,1
fake2356_4645,0
brave_koala_13163,1
fake2358_6344,0
user89900,1
user35204,1
wz8nb0_74192,1
user38991,1
user47514,1
fake2364_2310,0
0cipnw_15600,1
yirgk3_46820,1
fake2367_4393,0
fake2368_2122,0
fake2369_4196,0
fake2370_9318,0
fake2371_5918,0
xuzntb_2968,1
mighty_panda_41759,1
fake2374_5374,0
s5w53h_99793,1
34j75a_45223,1
user77460,1
fake2378_5487,0
bright_falcon_69458,1
fake2380_9962,0
swift_tiger_24192,1
fake2382_6681,0
fake2383_3603,0
bright_llama_82106,1
uhbte4_36274,1
fake2386_5693,0
clever_panda_76060,1
8awsgf_72860,1
user76669,1
fake2390_2793,0
fake2391_2395,0
user22424,1
brave_panda_9307,1
fake2394_3715,0
fake2395_8671,0
fake2396_3974,0
93kf9a_921,1
fake2398_1852,0
fake2399_9602,0
z6qfpy_77040,1
fake2401_5230,0
fake2402_1393,0
brave_otter_82571,1
6omwen_22031,1
fake2405_3679,0
zui9ii_53618,1
brave_dragon_63795,1
fake2408_1627,0
snpj6w_78613,1
fake2410_4633,0
fuzzy_falcon_63701,1
fake2412_7024,0
fake2413_6694,0
lucky_panda_16478,1
lucky_llama_52286,1
lucky_falcon_97878,1
vs9qb7_62383,1
fake2418_8576,0
fake2419_4423,0
fake2420_4603,0
sbqn76_44271,1
fake2422_5700,0
clever_dragon_82100,1
brave_otter_4875,1
9yrqc6_31927,1
user89019,1
user60319,1
fake2428_5182,0
fake2429_4858,0
user34513,1
fake2431_9703,0
fake2432_3619,0
fake2433_5924,0
86qawr_43576,1
4y4njv_34890,1
fake2436_2145,0
fake2437_8902,0
fake2438_1659,0
user51230,1
fake2440_8583,0
user23847,1
zf9qmq_5582,1
user31761,1
user26482,1
fake2445_5236,0
fake2446_8293,0
user93414,1
fake2448_1057,0
fake2449_7755,0
user74676,1
user14542,1
fake2452_4808,0
user24351,1
se0t05_62431,1
fake2455_1225,0
user55892,1
fake2457_4059,0
7bqr66_70816,1
user36969,1
fake2460_6269,0
fake2461_3075,0
tv9fu1_89674,1
fake2463_4757,0
clever_lynx_86756,1
0yn8hm_41085,1
fake2466_6625,0
fake2467_7209,0
user34045,1
swift_falcon_87184,1
fake2470_4123,0
user37028,1
fake2472_6940,0
fake2473_7793,0
4scuvx_46090,1
fake2475_5980,0
user2434,1
user52987,1
swift_panda_80024,1
fake2479_6941,0
bright_koala_88426,1
fake2481_8037,0
fake2482_8195,0
fake2483_2597,0
fake2484_2819,0
silent_falcon_12689,1
user28731,1
fake2487_8235,0
silent_koala_35433,1
fake2489_9537,0
swift_lynx_70624,1
fake2491_6989,0
mighty_dragon_76087,1
fake2493_4926,0
9l0wm8_55617,1
fake2495_5705,0
ym9ib1_83315,1
silent_falcon_15633,1
8wjx76_45655,1
fake2499_6288,0
mighty_tiger_12999,1
user14707,1
user30912,1
clever_otter_18380,1
fake2504_8558,0
fake2505_5139,0
wbvza9_11128,1
user951,1
fake2508_6350,0
swift_falcon_78288,1
user61259,1
9bi0g6_43631,1
xvdfa9_2939,1
fake2513_4706,0
user70573,1
uwwuy4_87722,1
s047l9_98975,1
fake2517_9195,0
ttbj1s_3145,1
mighty_tiger_39239,1
fake2520_4531,0
user98755,1
silent_llama_18617,1
mighty_llama_38719,1
fake2524_5389,0
user34027,1
fake2526_4504,0
user27585,1
fake2528_2630,0
fake2529_9642,0
user45996,1
tm0z4w_94401,1
fake2532_4163,0
fake2533_3476,0
fake2534_3051,0
fake2535_7729,0
fake2536_9982,0
wx3m1y_63424,1
user70077,1
z5qzgh_43871,1
fake2540_1041,0
xhvmc4_6247,1
fake2542_7490,0
fake2543_4694,0
swift_koala_69608,1
tgz9vw_21978,1
clever_llama_59772,1
fake2547_9041,0
user9360,1
mighty_koala_90863,1
fake2550_9826,0
fake2551_8169,0
brave_dragon_66547,1
user55819,1
swift_panda_86104,1
user46053,1
user88797,1
bright_tiger_2242,1
fake2558_7782,0
fake2559_3432,0
user31526,1
fake2561_7495,0
fake2562_3785,0
wrism8_7689,1
yb6wax_2281,1
fake2565_1111,0
fake2566_5006,0
fake2567_7256,0
fake2568_9929,0
fake2569_8601,0
user10967,1
fake2571_9359,0
user61562,1
fake2573_6101,0
mighty_koala_18031,1
fake2575_1845,0
fake2576_7289,0
user20166,1
fake2578_5827,0
swift_falcon_57168,1
brave_panda_75163,1
fuzzy_koala_11629,1
fake2582_9112,0
yknqbg_72956,1
fake2584_8439,0
fake2585_1239,0
5ppk16_58345,1
fake2587_1595,0
fake2588_1038,0
0onbqh_26847,1
z75h4k_8736,1
fake2591_5414,0
fake2592_7360,0
fake2593_4868,0
fake2594_3351,0
fake2595_1226,0
user11818,1
swift_koala_1512,1
fake2598_6430,0
y774k5_46512,1
zoljbw_49463,1
fake2601_1005,0
fake2602_3702,0
tu6c2r_93213,1
fake2604_6724,0
brave_lynx_80419,1
brave_lynx_86947,1
fake2607_2045,0
fake2608_7500,0
5lw1l3_94307,1
swift_tiger_83840,1
user4955,1
ymebhd_31069,1
user80426,1
fake2614_2629,0
fake2615_4320,0
clever_koala_51308,1
silent_dragon_12913,1
vptc71_23237,1
xdekkm_48995,1
fake2620_2424,0
swift_llama_23224,1
fake2622_6502,0
fake2623_6208,0
fuzzy_falcon_43605,1
user37795,1
fake2626_6486,0
user61040,1
udnqdg_50188,1
ukgs1j_33233,1
ugk8k6_5713,1
fake2631_1254,0
bright_tiger_44610,1
fake2633_7601,0
fake2634_4789,0
fake2635_9099,0
so298z_10300,1
fake2637_6404,0
uaejwt_29933,1
fake2639_5628,0
user4207,1
fake2641_7001,0
fake2642_6922,0
fake2643_5956,0
68saa8_62547,1
bright_otter_33930,1
clever_koala_57004,1
fake2647_7178,0
fake2648_7241,0
fake2649_1635,0
silent_panda_93721,1
vbkzze_67585,1
v5dy02_26805,1
user83318,1
fuzzy_koala_93229,1
x60xn6_69434,1
user29326,1
clever_dragon_72820,1
fuzzy_panda_23773,1
fake2659_3458,0
fake2660_6811,0
silent_tiger_76033,1
user86316,1
fake2663_3853,0
user56983,1
fake2665_3750,0
fake2666_9518,0
9bp6as_96530,1
brave_tiger_26243,1
fake2669_4601,0
tiaj0t_4014,1
user52379,1
fake2672_7166,0
fake2673_7392,0
mighty_falcon_61271,1
bright_lynx_17378,1
y9fu7k_42228,1
vsu5i0_28782,1
fake2678_7772,0
fake2679_8452,0
lucky_tiger_13446,1
brave_panda_76763,1
fuzzy_lynx_68773,1
clever_falcon_3220,1
taaayr_84126,1
fake2685_2694,0
silent_tiger_75521,1
x809jv_86782,1
fake2688_3382,0
zw2bqp_59882,1
fake2690_3665,0
mighty_koala_71663,1
swift_panda_71128,1
fake2693_7333,0
user77097,1
user70144,1
xveby0_83922,1
user51401,1
xqyrch_83668,1
fake2699_6221,0
fake2700_8438,0
zihyip_36083,1
fake2702_3087,0
0z6n0f_68266,1
fake2704_9338,0
fake2705_9065,0
user63553,1
fake2707_4525,0
fuzzy_tiger_66885,1
fake2709_5014,0
user17524,1
fake2711_3321,0
fake2712_8583,0
fake2713_4921,0
zhhilj_81441,1
fake2715_8340,0
fake2716_3688,0
fake2717_9649,0
swift_koala_51560,1
fake2719_8692,0
brave_lynx_59683,1
fake2721_7333,0
fake2722_7125,0
wrtd2x_71254,1
fake2724_7295,0
fake2725_5780,0
fake2726_9365,0
fake2727_3695,0
mighty_dragon_4279,1
2xalc0_79718,1
fake2730_2051,0
fake2731_4245,0
user8008,1
fake2733_4110,0
brave_panda_69979,1
wpvjcp_55746,1
fake2736_8992,0
ucsqng_54233,1
9yqcht_90618,1
fake2739_8822,0
fake2740_1144,0
swift_koala_89832,1
bright_llama_6394,1
fake2743_1168,0
fake2744_5195,0
fake2745_9423,0
fake2746_9590,0
vlp1it_27462,1
mighty_otter_6479,1
fake2749_3898,0
fuzzy_koala_43053,1
fake2751_4339,0
wnttb9_88792,1
w4rysb_72307,1
fake2754_4150,0
fake2755_6014,0
user67022,1
user18331,1
fake2758_1803,0
swift_dragon_50864,1
fake2760_4571,0
user30653,1
zgy6br_28292,1
1xyez2_97612,1
fake2764_4149,0
fake2765_6467,0
lucky_falcon_46486,1
brave_koala_32299,1
user49696,1
vokl5n_21404,1
fake2770_2403,0
fake2771_2055,0
ztvc9f_49549,1
brave_lynx_8227,1
xlrpcm_36210,1
5l0bps_60444,1
fake2776_6668,0
fake2777_5923,0
user30512,1
fake2779_3753,0
fake2780_2594,0
y28hg6_86357,1
fake2782_3310,0
clever_koala_81260,1
user86617,1
fake2785_3356,0
fuzzy_lynx_79973,1
x8nfv6_7314,1
user10628,1
user56923,1
fake2790_1351,0
fake2791_2661,0
mighty_tiger_66247,1
fake2793_5912,0
fake2794_3760,0
user94883,1
user83111,1
bright_panda_43802,1
fake2798_1802,0
user56976,1
user92672,1
fake2801_3960,0
fake2802_3182,0
lucky_llama_56894,1
user43570,1
fake2805_2904,0
fake2806_6303,0
fake2807_8235,0
fake2808_5141,0
fake2809_2843,0
fake2810_9441,0
silent_panda_41113,1
fake2812_2047,0
fake2813_1300,0
viwrxk_89460,1
silent_falcon_27729,1
fake2816_8253,0
user47119,1
fake2818_4107,0
fake2819_4175,0
fake2820_4618,0
user21237,1
fake2822_6451,0
fake2823_9318,0
fake2824_9812,0
clever_panda_28380,1
fake2826_3689,0
user64806,1
tysm8x_35471,1
swift_otter_48904,1
user26773,1
seva23_12662,1
4elc3m_2681,1
fake2833_7115,0
brave_panda_19291,1
fuzzy_tiger_14661,1
fake2836_7041,0
user40373,1
fake2838_4701,0
tpi2dh_78622,1
fake2840_3839,0
fake2841_9075,0
sofoc4_78526,1
fake2843_1503,0
clever_koala_16044,1
fake2845_5003,0
user1609,1
fake2847_1141,0
user21848,1
fake2849_7624,0
user655,1
fake2851_8672,0
user84733,1
user65339,1
fake2854_6309,0
user36691,1
fake2856_4970,0
fake2857_1990,0
mighty_otter_88463,1
user94723,1
clever_koala_76844,1
fake2861_6678,0
user1948,1
silent_otter_52105,1
uuaf9x_2772,1
fake2865_2654,0
fuzzy_falcon_11797,1
w8ebs0_721,1
z2x81v_58288,1
fake2869_2659,0
zwclne_35186,1
silent_koala_71849,1
lucky_llama_1470,1
fake2873_6425,0
fake2874_5139,0
fake2875_5970,0
fake2876_3191,0
swift_dragon_1264,1
