username,is_present
user432745,1
user14803,1
user74375,1
fake25188_1048,0
fake25189_2750,0
s0ig22_370930,1
fake25191_5581,0
swift_otter_637640,1
fake25193_1182,0
fake25194_8850,0
brave_llama_864443,1
794mu6_615617,1
fake25197_3248,0
lucky_dragon_87222,1
wxgix2_404118,1
yw9lvs_489265,1
fake25201_9402,0
fake25202_9770,0
fake25203_1436,0
fake25204_7363,0
user341522,1
swift_panda_29144,1
swift_falcon_657424,1
fake25208_8204,0
fuzzy_dragon_749621,1
fake25210_6417,0
fake25211_1702,0
mighty_panda_495135,1
fuzzy_panda_110941,1
fake25214_8016,0
user786352,1
fake25216_6159,0
brave_tiger_417859,1
xayv9l_254726,1
s0aohb_620931,1
brave_otter_413195,1
user648133,1
user809365,1
user240959,1
user665822,1
fake25225_1467,0
fake25226_9019,0
swift_falcon_992080,1
fake25228_3149,0
fake25229_3862,0
fake25230_2712,0
user914300,1
uo9mk4_102689,1
30rzbb_801200,1
xeybew_302289,1
fake25235_2444,0
fake25236_6764,0
fake25237_4477,0
user881721,1
bright_lynx_600162,1
fake25240_3054,0
bright_otter_259914,1
fake25242_9907,0
u6ecrd_522890,1
user346066,1
wjj80l_981065,1
swift_tiger_966592,1
fake25247_7889,0
user855813,1
fake25249_9209,0
fake25250_2073,0
bright_koala_898410,1
swift_lynx_565344,1
t6s9ny_221422,1
fake25254_2512,0
user66964,1
user957424,1
fake25257_5565,0
user354624,1
5sqbvu_256925,1
t2yftk_702161,1
fake25261_3692,0
mighty_tiger_105735,1
vhlw1n_25204,1
user652681,1
fake25265_1645,0
fuzzy_panda_631197,1
fake25267_5279,0
lucky_koala_671278,1
clever_llama_727868,1
fuzzy_koala_447661,1
user901014,1
fake25272_4292,0
user254138,1
user899236,1
brave_lynx_152867,1
fake25276_6601,0
fake25277_8578,0
fake25278_9198,0
fake25279_6379,0
whqvug_271899,1
xhr8mz_269321,1
82rnwp_882768,1
fake25283_8829,0
fake25284_4055,0
fake25285_3880,0
swift_tiger_548096,1
fake25287_9155,0
user975712,1
fake25289_1835,0
fake25290_8290,0
lucky_falcon_773398,1
user176295,1
fake25293_3904,0
user959141,1
fake25295_3752,0
fake25296_2754,0
ubwv1f_7265,1
fake25298_1802,0
fake25299_1656,0
fake25300_5967,0
fake25301_1649,0
user212514,1
25t8hc_457705,1
fake25304_8645,0
xcrjcr_196711,1
35gk1u_109680,1
fake25307_6819,0
fake25308_7302,0
fake25309_3838,0
user325859,1
bright_otter_588490,1
xx2mdu_923067,1
user562855,1
fake25314_8799,0
fuzzy_falcon_999573,1
bright_llama_300858,1
fake25317_8960,0
bright_lynx_195170,1
3s22qp_740841,1
fake25320_4028,0
fake25321_1584,0
fake25322_3567,0
fake25323_8799,0
user913845,1
fake25325_2911,0
fake25326_4013,0
silent_koala_978601,1
bright_koala_807850,1
zv59a6_298025,1
user558885,1
fake25331_5268,0
fake25332_6913,0
bright_panda_537370,1
fake25334_8558,0
fuzzy_dragon_196597,1
user434055,1
0zj07j_584328,1
3wz0iy_885697,1
zmyf2k_221892,1
fake25340_8752,0
fake25341_7275,0
6ssk7b_888989,1
brave_lynx_794339,1
fake25344_6525,0
fake25345_1874,0
vebu4c_349572,1
fake25347_8025,0
su6lys_932704,1
lucky_dragon_112310,1
mighty_tiger_925319,1
zvyg7z_525758,1
fake25352_5692,0
fake25353_2760,0
fake25354_1997,0
user743368,1
fake25356_8075,0
user419452,1
brave_llama_48123,1
fake25359_6154,0
zfcfve_284592,1
fake25361_5488,0
brave_dragon_401779,1
user989315,1
fake25364_4458,0
fake25365_9496,0
user65706,1
user656528,1
user150575,1
fake25369_8144,0
fake25370_7701,0
user660697,1
fake25372_9102,0
bright_panda_607066,1
user252534,1
user413156,1
mighty_llama_669951,1
fake25377_8645,0
user22897,1
silent_koala_97577,1
5q46j3_701363,1
user286074,1
fake25382_7859,0
fake25383_3672,0
fake25384_7936,0
2svgxc_456978,1
fake25386_5021,0
fake25387_1095,0
user626570,1
tit234_187,1
user989492,1
fake25391_1770,0
fake25392_5171,0
u9c14h_389728,1
788fn3_760154,1
6vhowz_649662,1
user850716,1
fake25397_2242,0
fake25398_6463,0
lucky_tiger_307270,1
fake25400_9204,0
wx08ck_61265,1
u1l7yy_167595,1
tqoyum_378559,1
fake25404_7444,0
wamuat_221035,1
fake25406_4269,0
user315999,1
fake25408_8247,0
fake25409_5357,0
brave_falcon_197331,1
fake25411_6119,0
fake25412_7611,0
vqtzlk_798444,1
2szui8_360683,1
ytqjbh_261169,1
brave_panda_77083,1
fake25417_2897,0
fake25418_8053,0
fake25419_3611,0
vr3jx5_50506,1
fake25421_2031,0
fake25422_7688,0
fake25423_6771,0
vltn2h_609300,1
zm9nvg_488067,1
fake25426_2590,0
fake25427_7154,0
fake25428_1250,0
56cypu_837234,1
fake25430_8412,0
user524668,1
user824853,1
user232015,1
fake25434_6006,0
fake25435_4269,0
fake25436_7389,0
fake25437_5851,0
fake25438_9098,0
user624069,1
fake25440_3021,0
fake25441_8432,0
user704430,1
user229553,1
fake25444_8164,0
fake25445_9267,0
fake25446_2075,0
fake25447_1096,0
vu6eyw_351197,1
vg7mlj_75165,1
user560382,1
xc7fmg_61942,1
fake25452_3084,0
fake25453_1739,0
fake25454_1243,0
user669641,1
mighty_dragon_113527,1
mighty_dragon_934007,1
user256971,1
mighty_tiger_219847,1
user241349,1
user204781,1
mighty_llama_77567,1
user852297,1
user785009,1
fuzzy_dragon_371829,1
fake25466_8069,0
lucky_koala_600110,1
fake25468_1333,0
fake25469_4878,0
silent_llama_430521,1
fake25471_1615,0
fake25472_4764,0
fake25473_8503,0
fake25474_6779,0
fake25475_5018,0
user441442,1
fake25477_6881,0
fake25478_7376,0
user387749,1
fake25480_2932,0
fake25481_8436,0
fake25482_4537,0
602wbn_30985,1
clever_koala_941228,1
4w054y_106956,1
mighty_tiger_954823,1
user787794,1
fuzzy_panda_974109,1
fuzzy_lynx_249381,1
fake25490_4522,0
user315593,1
fake25492_7004,0
mighty_tiger_636871,1
fake25494_2316,0
user766869,1
user434655,1
tymqzx_546256,1
fake25498_7933,0
fuzzy_falcon_122645,1
user326114,1
fake25501_8625,0
silent_falcon_420625,1
fake25503_4632,0
xpc3zs_4265,1
fake25505_3070,0
fake25506_3815,0
fake25507_7318,0
fake25508_4758,0
fake25509_9078,0
fake25510_9287,0
lucky_falcon_864918,1
3ojjhw_537812,1
fake25513_4296,0
fake25514_6369,0
y4lgq8_358306,1
fake25516_6132,0
fake25517_4209,0
fuzzy_koala_156973,1
user748610,1
fake25520_8890,0
user571448,1
swift_lynx_925984,1
user543038,1
fake25524_9956,0
user863162,1
zbinmq_500653,1
6yq61f_143721,1
brave_koala_42859,1
fake25529_5782,0
user9944,1
fake25531_3146,0
user237437,1
fake25533_5244,0
user187452,1
clever_falcon_469396,1
fake25536_9547,0
xq9jz6_827551,1
fake25538_5382,0
fake25539_4848,0
swift_koala_46632,1
5n4gi1_456111,1
user878083,1
70dj7s_654088,1
fake25544_5731,0
fake25545_5255,0
clever_llama_368444,1
fake25547_8580,0
fake25548_5020,0
fake25549_3997,0
fake25550_4861,0
user605246,1
fake25552_6751,0
user776697,1
6wcu4f_589029,1
user934797,1
fake25556_1481,0
fake25557_7036,0
y9od78_252839,1
user290295,1
z40lrv_459795,1
fake25561_5951,0
fake25562_1618,0
fake25563_7190,0
zcbgzs_682236,1
fake25565_8758,0
shri28_733051,1
fake25567_5536,0
fake25568_9976,0
fake25569_5659,0
clever_llama_214524,1
7nfvlk_940288,1
fake25572_8594,0
fake25573_7446,0
fake25574_5989,0
fake25575_3791,0
fake25576_9088,0
fuzzy_llama_1149,1
silent_lynx_958753,1
0indtn_479458,1
fake25580_1209,0
u219sh_108532,1
fake25582_4874,0
zu1qq2_940542,1
fake25584_8054,0
fake25585_8991,0
bright_lynx_212642,1
fake25587_2751,0
fake25588_9124,0
fake25589_4462,0
0ckwgt_723054,1
vluqtn_794854,1
389d5c_802548,1
fake25593_3025,0
fake25594_8333,0
user105452,1
fake25596_1563,0
user722328,1
user115472,1
fake25599_3305,0
fake25600_4348,0
fake25601_4444,0
user302427,1
fake25603_3356,0
fake25604_1310,0
silent_dragon_874929,1
fake25606_4952,0
wljoc7_649266,1
fake25608_1166,0
fake25609_6186,0
fake25610_1692,0
fake25611_9822,0
vteutk_916871,1
4jc7ws_433327,1
user314746,1
fake25615_9068,0
fake25616_3095,0
mighty_dragon_721911,1
fake25618_8141,0
fake25619_2195,0
fake25620_1659,0
clever_panda_692892,1
fake25622_9859,0
fake25623_6301,0
brave_koala_742955,1
user648262,1
fake25626_7319,0
fake25627_4338,0
vdg4b2_900045,1
unmfdf_259740,1
lucky_otter_408398,1
fake25631_9609,0
fake25632_5952,0
fake25633_1092,0
x14owq_1163,1
x2tuq5_741814,1
fake25636_1104,0
fake25637_2119,0
vwbm0f_578272,1
user939672,1
fake25640_5401,0
clever_dragon_738868,1
9x60ca_690862,1
fake25643_3671,0
5b62p7_491033,1
fake25645_7164,0
ww5nzz_355892,1
fake25647_2241,0
fake25648_3832,0
swift_panda_299672,1
fake25650_8427,0
tb2pa6_715449,1
u80fd6_17936,1
user118766,1
w467ud_318222,1
fake25655_8834,0
fake25656_5818,0
fake25657_5438,0
mighty_tiger_869895,1
user932085,1
fake25660_3707,0
fake25661_3784,0
vwerf1_773790,1
z610x6_62835,1
user632706,1
fake25665_8112,0
user175782,1
user492188,1
0a9bk8_816841,1
fake25669_7335,0
fake25670_1164,0
suoucb_820891,1
fake25672_5088,0
fake25673_8193,0
user289416,1
user545828,1
fake25676_5654,0
user6444,1
fake25678_7609,0
user582827,1
fake25680_9429,0
fake25681_1167,0
fake25682_2203,0
fake25683_6249,0
fake25684_1305,0
fake25685_1059,0
fake25686_8391,0
user507690,1
fake25688_6877,0
user901125,1
veakgw_841092,1
spoe5r_877722,1
fake25692_9386,0
vbodb1_26285,1
user368327,1
fake25695_5783,0
fake25696_6620,0
799u73_439040,1
fake25698_8762,0
fake25699_7941,0
fake25700_9568,0
user654848,1
user566379,1
fake25703_2956,0
6xre79_823077,1
s76bsp_806571,1
fake25706_2427,0
xdwr57_212724,1
0cjydd_318694,1
fake25709_8304,0
fake25710_7463,0
fake25711_1534,0
tf6pib_157016,1
fake25713_7731,0
fake25714_3250,0
28khju_271817,1
s3aowc_40705,1
user104943,1
9qjclt_516021,1
fake25719_2527,0
uv4o5g_713339,1
fake25721_5944,0
fuzzy_dragon_232053,1
t7x7db_51891,1
fake25724_4036,0
fake25725_4319,0
fake25726_4965,0
fake25727_5631,0
silent_panda_75993,1
fake25729_4501,0
fake25730_3554,0
fake25731_1099,0
user378792,1
7fib18_400185,1
fake25734_1480,0
fake25735_8957,0
fake25736_1582,0
fake25737_8852,0
fake25738_6791,0
vfn15h_459327,1
bright_falcon_87250,1
fake25741_6726,0
fake25742_4759,0
fake25743_2173,0
fake25744_9613,0
user274975,1
user249895,1
fake25747_3894,0
bright_dragon_992562,1
lucky_koala_298478,1
user31242,1
fake25751_4344,0
swift_tiger_794816,1
fake25753_5506,0
fake25754_5506,0
fake25755_8335,0
fake25756_8707,0
lucky_falcon_210774,1
fake25758_4568,0
fake25759_9302,0
bright_falcon_270034,1
user852786,1
fake25762_7123,0
user467194,1
fake25764_3886,0
yrb684_717634,1
user650620,1
vh8tvn_792145,1
lucky_dragon_483830,1
fake25769_8647,0
fake25770_3620,0
mighty_llama_465471,1
w23k3h_321471,1
fake25773_8308,0
fake25774_2734,0
xbgdhq_751484,1
bright_llama_65722,1
fake25777_3180,0
user155249,1
fake25779_2830,0
silent_tiger_720577,1
fake25781_5898,0
fake25782_8850,0
fake25783_1531,0
fake25784_7766,0
fake25785_3982,0
fake25786_6784,0
5uzjor_399732,1
fake25788_6630,0
user924518,1
fuzzy_lynx_430629,1
fake25791_3712,0
fake25792_2850,0
ui0ol2_739274,1
fake25794_9998,0
user328976,1
fake25796_4342,0
fake25797_8594,0
user99489,1
fake25799_9343,0
fake25800_4499,0
fake25801_6412,0
fake25802_2624,0
fake25803_2951,0
user18352,1
fake25805_9765,0
tqhxe8_291862,1
silent_panda_904089,1
fake25808_5195,0
bright_falcon_488658,1
fake25810_9862,0
v5d7x0_520722,1
fake25812_3400,0
fake25813_5178,0
fake25814_2943,0
fake25815_7811,0
clever_lynx_974180,1
fake25817_5663,0
fake25818_7902,0
fake25819_7927,0
fake25820_4186,0
fake25821_2421,0
fake25822_3864,0
user897748,1
uptjou_40904,1
user651484,1
26z78f_150560,1
fake25827_4685,0
clever_dragon_538676,1
fake25829_2872,0
user648497,1
user214276,1
user846781,1
fake25833_7771,0
fake25834_2368,0
fake25835_1730,0
fake25836_1583,0
fake25837_1446,0
fake25838_4143,0
fake25839_6646,0
user127733,1
silent_llama_240313,1
fake25842_6025,0
fuzzy_falcon_823189,1
fake25844_9625,0
user506884,1
6u8ukp_284814,1
fake25847_6791,0
fake25848_3733,0
fake25849_6182,0
1ujjlt_374685,1
fake25851_3673,0
fake25852_9682,0
fake25853_1707,0
zh1qxx_426112,1
fake25855_4560,0
fake25856_5621,0
fake25857_6282,0
fake25858_8247,0
fake25859_3668,0
fake25860_4625,0
fake25861_4046,0
fake25862_2538,0
user509074,1
fake25864_9550,0
fake25865_2331,0
user299475,1
user924173,1
57rklu_778841,1
fake25869_9100,0
fake25870_8711,0
mighty_llama_871295,1
user461898,1
user289905,1
lucky_koala_600750,1
fake25875_7595,0
lucky_llama_607678,1
fake25877_3572,0
user781122,1
fake25879_6604,0
fake25880_3707,0
fake25881_2971,0
user678031,1
fake25883_8537,0
fake25884_9228,0
fake25885_9594,0
silent_koala_92841,1
fake25887_7736,0
brave_otter_47371,1
fake25889_7808,0
brave_tiger_977347,1
w4gk81_151298,1
user317136,1
uwe402_432573,1
fake25894_4914,0
user770711,1
user978253,1
fake25897_9258,0
fake25898_9704,0
0aks4n_785575,1
fake25900_5456,0
swift_koala_347944,1
user945140,1
fake25903_6418,0
user63650,1
fake25905_9033,0
tgz6fy_479795,1
ujwb69_989220,1
fake25908_5769,0
fake25909_8997,0
user175927,1
user815684,1
fake25912_3282,0
fake25913_3352,0
user141826,1
t0em7v_757660,1
fake25916_9135,0
fake25917_4504,0
fake25918_4061,0
swift_dragon_470512,1
user874808,1
fake25921_8446,0
vbhcwq_845450,1
fake25923_5162,0
fake25924_4606,0
fake25925_7271,0
fake25926_4390,0
user311995,1
fake25928_9363,0
mighty_llama_672831,1
fake25930_5484,0
fake25931_6848,0
bright_otter_132682,1
xm287o_18704,1
fake25934_2938,0
fake25935_6004,0
fake25936_2191,0
se31e8_631242,1
fake25938_1131,0
user54887,1
xx1az0_136218,1
2mty4x_191070,1
clever_panda_661212,1
fake25943_6252,0
silent_koala_466793,1
fake25945_8986,0
user65055,1
fake25947_3242,0
zr6l32_533373,1
z9y7u6_664049,1
fake25950_3746,0
brave_llama_192891,1
fake25952_8065,0
uxkrak_186313,1
zwgh0g_17323,1
fake25955_9222,0
fake25956_1391,0
vnwi6v_364953,1
fake25958_5785,0
fake25959_9865,0
03z0et_545231,1
9slum2_160169,1
fake25962_8423,0
fake25963_2928,0
user765197,1
fake25965_7653,0
user353977,1
fake25967_9798,0
fake25968_5163,0
fake25969_1645,0
fake25970_2740,0
fake25971_8549,0
fake25972_4393,0
clever_dragon_440884,1
fake25974_6266,0
bright_koala_499818,1
user420601,1
fake25977_3832,0
user627293,1
user994859,1
user248730,1
clever_koala_972972,1
mighty_tiger_882439,1
clever_llama_765884,1
fake25984_7568,0
6zmov4_536967,1
silent_otter_355657,1
user108450,1
fake25988_3321,0
zqm8uy_702729,1
0wa1fx_562672,1
fake25991_6174,0
fake25992_9689,0
fake25993_3313,0
fake25994_7236,0
fake25995_6602,0
7jocer_725390,1
fake25997_6105,0
user237535,1
lucky_lynx_816486,1
fake26000_3745,0
fake26001_7681,0
user800757,1
user307657,1
user317406,1
0jcv7i_530256,1
fake26006_6487,0
0nghva_831219,1
fake26008_5179,0
fake26009_8136,0
96h6ch_252164,1
bright_dragon_646578,1
fake26012_8072,0
fake26013_7051,0
fake26014_5534,0
fake26015_2907,0
user379248,1
10wul9_819243,1
lucky_otter_708686,1
fake26019_3610,0
sjhnf2_510977,1
user766369,1
7jhxne_533095,1
fake26023_2690,0
t4lbw6_788740,1
fake26025_4384,0
fake26026_9453,0
swift_tiger_440960,1
7xd8uh_962646,1
fake26029_8787,0
tmvc41_471385,1
fake26031_4122,0
fake26032_1452,0
2dio5n_353269,1
fake26034_6130,0
swift_koala_797224,1
swift_panda_676696,1
user275012,1
user151468,1
user970583,1
fake26040_2972,0
fake26041_4350,0
fake26042_2664,0
fake26043_8931,0
fake26044_5934,0
08ichu_675802,1
clever_koala_935724,1
fake26047_8990,0
fake26048_7952,0
u4x9mj_389287,1
user438531,1
bright_otter_744266,1
fake26052_5390,0
fuzzy_tiger_614405,1
fake26054_2623,0
fake26055_9885,0
user52941,1
fake26057_4665,0
4pbsf8_583206,1
fake26059_9485,0
fake26060_7293,0
fake26061_5873,0
tkyoge_512833,1
fake26063_2264,0
user307876,1
user138382,1
fake26066_1779,0
fake26067_6714,0
x18bnh_255081,1
user5987,1
fake26070_9646,0
swift_falcon_480400,1
lucky_falcon_157398,1
fake26073_9280,0
user905934,1
user981359,1
mighty_koala_895343,1
y4p034_930948,1
fake26078_8299,0
xp7h3v_313016,1
mighty_lynx_74663,1
silent_falcon_383953,1
6l5geo_726094,1
fake26083_7681,0
user897173,1
fake26085_8888,0
fuzzy_koala_879981,1
9wklwh_537205,1
fake26088_8780,0
0aj1o4_755171,1
fake26090_5765,0
fake26091_6106,0
stufvc_983719,1
fake26093_7945,0
swift_llama_284408,1
fake26095_8419,0
user943705,1
user401700,1
5pv6gs_378347,1
mighty_otter_197775,1
mighty_koala_806575,1
fake26101_4013,0
fake26102_3102,0
user225467,1
fake26104_7589,0
fuzzy_tiger_387653,1
vf19sm_670140,1
fake26107_5082,0
fake26108_2957,0
fake26109_6057,0
fake26110_6449,0
user47578,1
fake26112_6679,0
fake26113_9824,0
fake26114_1197,0
5xh4y3_266862,1
wncyai_204686,1
xve4wq_464177,1
fake26118_3709,0
xqd2z3_457404,1
clever_falcon_554196,1
brave_falcon_220563,1
xv0igd_547882,1
wadda1_682927,1
fake26124_9724,0
9flo2p_885890,1
user96265,1
bright_falcon_824786,1
fake26128_1421,0
silent_dragon_658225,1
fake26130_6439,0
fake26131_4810,0
swift_llama_184952,1
yig6z5_823354,1
fake26134_9292,0
fake26135_1195,0
fake26136_7551,0
user638428,1
fake26138_9489,0
user545476,1
fake26140_8422,0
swift_panda_997080,1
fake26142_4106,0
brave_llama_664315,1
lucky_dragon_21366,1
user375563,1
clever_otter_995916,1
fake26147_8178,0
user776436,1
fake26149_5480,0
fake26150_9680,0
fake26151_4902,0
fake26152_7862,0
fake26153_4435,0
fake26154_9585,0
silent_lynx_663073,1
2k1fgn_237642,1
fake26157_9814,0
bright_panda_55706,1
fake26159_4540,0
clever_panda_886684,1
fake26161_4846,0
fake26162_4647,0
fake26163_2055,0
t9p12z_232021,1
fake26165_7162,0
fake26166_2715,0
y0wtko_320921,1
user861227,1
user412435,1
user202927,1
user183607,1
fake26172_7123,0
fake26173_1981,0
swift_lynx_367264,1
fake26175_7497,0
fake26176_7703,0
lucky_panda_852958,1
user277112,1
fake26179_9850,0
fake26180_7062,0
mighty_koala_775215,1
fake26182_2708,0
up5daj_251599,1
fake26184_9391,0
fake26185_2052,0
ta6phq_636643,1
fake26187_2394,0
user113581,1
zndptr_771615,1
fake26190_7916,0
fake26191_7605,0
user158873,1
8m8cvc_84200,1
y4l7p8_196840,1
fake26195_2566,0
fake26196_7931,0
fake26197_6512,0
fake26198_6414,0
lucky_llama_324158,1
fake26200_2080,0
fake26201_6342,0
uw4vuv_815416,1
fake26203_2683,0
silent_koala_385321,1
fake26205_8104,0
fake26206_6753,0
t5d9uw_924764,1
user285958,1
silent_llama_172729,1
fake26210_2695,0
sxehkg_812040,1
bright_falcon_869970,1
toylcd_66901,1
fake26214_5651,0
fake26215_7852,0
user735633,1
veed5k_950703,1
fake26218_9023,0
silent_otter_520713,1
lucky_panda_893598,1
uzm6ot_277896,1
user452100,1
fake26223_9486,0
uj9jf9_294470,1
995i9j_538931,1
fake26226_8967,0
brave_panda_543899,1
fake26228_6109,0
fake26229_4175,0
2yjtee_11441,1
fake26231_4342,0
user903691,1
fake26233_2303,0
fake26234_9075,0
user641726,1
fake26236_4221,0
fake26237_4967,0
fake26238_5978,0
fake26239_7589,0
fake26240_9998,0
fake26241_3338,0
v8y1sp_304868,1
voewe2_618708,1
fake26244_2837,0
fake26245_1563,0
x2jbze_105724,1
fake26247_5671,0
x1ku70_723045,1
fake26249_5790,0
user812859,1
user768723,1
brave_tiger_466051,1
silent_otter_98569,1
fuzzy_otter_611341,1
brave_tiger_469059,1
71tt9n_383573,1
fake26257_2060,0
fake26258_4341,0
fake26259_4010,0
fake26260_9515,0
fake26261_7839,0
xvdel6_525686,1
mighty_koala_758447,1
fake26264_4454,0
fake26265_8390,0
user524571,1
user567561,1
zjmjib_404029,1
user95886,1
fake26270_7079,0
mighty_tiger_234695,1
user371036,1
fake26273_9050,0
fake26274_1591,0
fake26275_1682,0
fake26276_8573,0
fake26277_5674,0
x5cddq_955079,1
bright_falcon_397394,1
fuzzy_otter_520397,1
user522977,1
fake26282_6053,0
fake26283_8898,0
user891531,1
fake26285_2958,0
fake26286_5018,0
fake26287_8331,0
fake26288_4172,0
user864383,1
user663983,1
user635874,1
user112983,1
mighty_koala_973935,1
2wvmgi_118627,1
user549460,1
fake26296_4911,0
user558500,1
fake26298_2791,0
uo2s1e_855286,1
fake26300_4756,0
fake26301_9719,0
user329809,1
lucky_otter_951694,1
fake26304_3892,0
user699762,1
fake26306_2973,0
fake26307_1051,0
fake26308_2526,0
fake26309_1693,0
fake26310_5293,0
silent_tiger_55425,1
fake26312_7786,0
fake26313_7976,0
581i4x_631954,1
fake26315_3646,0
v4wihp_576350,1
fake26317_9668,0
vkluty_548528,1
fake26319_8930,0
fake26320_5801,0
user342511,1
fuzzy_llama_675005,1
fake26323_3282,0
fake26324_9737,0
ynyh5p_820152,1
xljjfy_625868,1
fake26327_8927,0
sifc3o_896892,1
fake26329_6470,0
fake26330_5152,0
fake26331_7333,0
fake26332_7697,0
1w5zfo_162761,1
bright_llama_414522,1
mighty_llama_756607,1
user907860,1
0gvhcv_142167,1
fake26338_5359,0
bright_tiger_185922,1
7okve6_102521,1
fake26341_4256,0
fake26342_1240,0
swift_koala_894120,1
bright_llama_735930,1
fake26345_7342,0
fake26346_2317,0
fake26347_9800,0
fake26348_1622,0
user168270,1
fake26350_5412,0
fake26351_5095,0
tivpwp_190737,1
user457935,1
0z4gnp_824051,1
fake26355_7097,0
sjx95v_821822,1
fake26357_8691,0
user156069,1
fake26359_1734,0
fake26360_6366,0
fake26361_9382,0
fake26362_9430,0
fake26363_3405,0
user493683,1
user315973,1
fake26366_6830,0
fake26367_3196,0
fake26368_6404,0
lucky_koala_913774,1
wfjmp4_110687,1
w99945_829692,1
fake26372_4619,0
s10jzc_351452,1
fuzzy_tiger_327621,1
lucky_dragon_800694,1
fake26376_4276,0
user201051,1
fake26378_1673,0
mighty_koala_388015,1
fake26380_7657,0
tr0akx_26797,1
fake26382_5654,0
fake26383_1148,0
yzu4gj_285743,1
sefji4_14321,1
fake26386_7905,0
fake26387_2922,0
thodfi_348487,1
user126469,1
xcsecz_435615,1
fuzzy_dragon_818869,1
fake26392_2701,0
fake26393_8841,0
fake26394_8284,0
5umz59_927906,1
user742932,1
fake26397_9895,0
silent_koala_175081,1
fake26399_7262,0
lucky_lynx_44326,1
fake26401_9443,0
user283324,1
silent_falcon_707153,1
user368852,1
fake26405_5579,0
fake26406_1192,0
user479119,1
zdqmc3_703934,1
fake26409_7785,0
user81795,1
user100643,1
fake26412_7435,0
user686333,1
clever_otter_283084,1
fake26415_6165,0
w2tkhn_649437,1
fake26417_6863,0
fake26418_4926,0
fake26419_8934,0
fake26420_9882,0
user201269,1
swift_koala_660264,1
fake26423_3875,0
fake26424_1549,0
fake26425_1891,0
user293859,1
fake26427_3873,0
fake26428_2824,0
user46962,1
fake26430_9917,0
fake26431_3285,0
fake26432_8095,0
fake26433_4184,0
user226967,1
user20478,1
xgqny3_404718,1
user2783,1
mighty_llama_506559,1
user605659,1
fake26440_4681,0
fake26441_4422,0
fake26442_4411,0
fake26443_4846,0
6u4qtv_931638,1
fake26445_7865,0
fake26446_9285,0
fake26447_8372,0
user153282,1
fake26449_9441,0
fake26450_8038,0
fake26451_2929,0
user261571,1
fake26453_2097,0
user801731,1
user570837,1
fake26456_5253,0
user645739,1
fake26458_8205,0
clever_dragon_637108,1
fake26460_7723,0
fake26461_7435,0
wzriwh_154455,1
user612238,1
fake26464_4973,0
silent_llama_336505,1
clever_otter_640396,1
fake26467_1594,0
fake26468_2376,0
fake26469_6778,0
user787011,1
fake26471_4741,0
z5i3j9_294379,1
fake26473_3154,0
fake26474_4545,0
vom8fd_847669,1
silent_tiger_177857,1
fake26477_4881,0
ywqpmh_728199,1
bright_falcon_616466,1
fake26480_3594,0
lucky_tiger_229190,1
brave_falcon_586963,1
tjhkc2_709095,1
y7unpo_346004,1
fake26485_4724,0
fake26486_9640,0
fake26487_3015,0
user820903,1
sj49h3_156312,1
silent_dragon_870193,1
fake26491_6413,0
wyko09_784753,1
sgp7mb_293830,1
user885717,1
fake26495_4165,0
user749433,1
fake26497_6908,0
user597947,1
user403726,1
user135931,1
user915933,1
user915966,1
user287620,1
fake26504_3770,0
fake26505_6923,0
fake26506_7019,0
fake26507_3280,0
8uyv5b_492020,1
fake26509_8176,0
fake26510_3458,0
swift_falcon_303248,1
fake26512_3572,0
user309212,1
fake26514_5892,0
fake26515_7306,0
user282315,1
fake26517_1167,0
swift_falcon_709072,1
sacl7u_944080,1
fake26520_5179,0
47c47s_641105,1
fake26522_5958,0
sm532z_29199,1
silent_panda_444825,1
clever_dragon_724148,1
fake26526_2753,0
lucky_dragon_346742,1
fake26528_4117,0
fake26529_4856,0
mighty_lynx_32423,1
fake26531_6471,0
fake26532_7941,0
user550703,1
fake26534_1155,0
fake26535_7134,0
fake26536_8066,0
fake26537_2814,0
user841025,1
yw7tyc_981932,1
xgjzgy_739095,1
fake26541_8231,0
tw2z29_225000,1
fake26543_6957,0
fake26544_9184,0
fake26545_7199,0
user245309,1
user600998,1
user428785,1
yv3jlz_98775,1
fake26550_1144,0
fake26551_8344,0
fake26552_8376,0
mighty_falcon_858135,1
fake26554_8530,0
clever_tiger_326020,1
fake26556_7800,0
user871047,1
fake26558_2715,0
8vufax_486681,1
user253681,1
fake26561_4345,0
fake26562_6724,0
fake26563_3093,0
fake26564_9623,0
user34563,1
yz8vql_824134,1
fake26567_8548,0
fake26568_7457,0
fake26569_9703,0
fake26570_5291,0
clever_dragon_166004,1
fake26572_6818,0
user7238,1
fake26574_8406,0
fake26575_1208,0
user758824,1
yw09d1_853535,1
fake26578_9563,0
user399120,1
un7rmi_236768,1
user460494,1
fake26582_8772,0
fake26583_5881,0
fake26584_5311,0
user329810,1
fake26586_6126,0
fake26587_1376,0
uczoh2_426384,1
fake26589_5367,0
7dl57c_175756,1
tqeetw_641122,1
fake26592_2112,0
user608894,1
user512413,1
fake26595_1530,0
user135851,1
fake26597_1872,0
fake26598_8783,0
fake26599_2515,0
ttgfab_196410,1
fake26601_7298,0
fake26602_5053,0
fake26603_9359,0
fake26604_1397,0
user509050,1
fake26606_9410,0
fake26607_1250,0
fake26608_3291,0
teq53b_637554,1
fake26610_1079,0
fake26611_5344,0
fake26612_5657,0
fake26613_3983,0
4i50t2_944337,1
